id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
335,Once Upon a Time in the West,8.294,3923,Released,1968-12-21,5380118,166,False,/vmryZ1Bkko8P2utNaJeO2Yo2Bx4.jpg,5000000,,tt0064116,it,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",48.342,/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,There were three men in her life. One to take her… one to love her —and one to kill her.,"Drama, Western","Paramount, Rafran Cinematografica, San Marco","Italy, United States of America",English,"small town, loss of loved one, harmonica, wedding party, spaghetti western, arizona territory, intercontintental railroad, outlaw gang, water pump, mysterious character, boom town, railroad company, hope for a new life, railroad construction, preserved film"
734480,When Granny Meets Grandpa,5.542,36,Released,2021-08-11,0,0,False,/bhOhaWLgVHZBY3yce7AqzOxywiV.jpg,0,,tt12847022,fr,C'est quoi ce papy ?!,"Everyone's favorite fun-loving Granny Aurore goes overboard while partying and has a little accident! She loses her memory and gets put in a nursing home. When her grandkids hear her mention a mysterious man named ""Gerry"", they put all seven of their heads together to figure out who he is: Aurore's first and only true love who just might turn out to be their long-lost grandfather, too! Hoping to trigger old memories that could snap her out of her amnesia, they join forces to sneak Aurore out of the nursing home and set out into the wilderness on a mission to find the legendary ""Grandpa Gerry"". But the adventure turns out to be a lot more than they bargained for!",3.992,/ueAIPiqKjQHBs960tZ6al5PcOde.jpg,,Comedy,"Bonne Pioche Productions, TF1 Studio, M6 Films, uMedia, Rezo Productions",France,French,
120713,Wu Dang,5.0,36,Released,2012-07-17,0,98,False,/9ka9YQerMOXNo7SS93HL0fJYboI.jpg,0,,tt2251662,zh,Wu Dang,"In early Republican China, rumors were going around about the treasure in Wudang Mountain. An American conspirator took his well-trained kung fu daughter to Wudang by sponsoring a Taoist martial arts competition, to steal the treasure. Out of expectation, a disciple represented Wudang to compete with other martial arts masters for the championship. During the competition, resentment incurred against different parties, the relationship became complicated, a Korean female Tai Chi descendant fell in love with the American conspirator and the secret of the treasure had been revealed. The treasure is the key of the magnetic field of Wudang, if it's stolen, Wudang would be devastated. To protect Wudang, a group of young heroes rallied around to defeat grant masters. It's the time the long-lost Wudang martial arts returned",5.695,/vhUN75PCRkcamZTtykC0Dak5uy5.jpg,,Action,"Xiao Xiang Film Group, Mei Ah Media (Beijing), Mei Ah Films Production Co. Ltd.","China, Hong Kong","Mandarin, French","martial arts, treasure hunt, treasure map, 1910s"
29063,The Biggest Fan,7.4,7,Released,2002-01-01,0,93,False,/7zbdytcMyNEf3MStITRJdF6hDDp.jpg,0,,tt0300996,en,The Biggest Fan,"Dreams come true for  young girl (Kayla Amariah) when her idol, heartthrob Chris Trousdale from the boy band Dream Street, must hide out and live in her house.",2.636,/cDR1nc6fBirhr5fn2NHekyCDBej.jpg,,"Comedy, Romance","Tritan Northstar Entertainment, One Chance Productions Inc., Pervasys Inc., Triton Film Group",United States of America,English,"pop star, fan, boy band, dream come true"
62185,Death Before Dishonor,4.25,12,Released,1987-02-20,0,91,False,/zuuic1DWoUBTrkTVqD2xIcphckZ.jpg,0,,tt0092854,en,Death Before Dishonor,"Gunnery Sergeant Burns reports for duty to an American Embassy in the Middle East. However due to the 'enlightened' views of the Ambassador, the marine security detachment he is in charge of is severely restricted in their functions and presence to avoid upsetting the host government. As a result, when terrorists attack the compound, they are able to kidnap hostages and escape with little opposition. Burns ignores the Ambassador's restrictions, and throws the rule books out the window, as he becomes a one man army in an attempt to rescue the hostages, and wipe out the terrorists.",2.93,/aOAkytFUxpljCLXhcu4uXBtlOJU.jpg,,"Drama, Action","MPI, Balcor Film Investors, Bima",United States of America,English,"middle east, hostage, terrorism, u.s. embassy"
36648,Blade: Trinity,5.855,3573,Released,2004-12-08,128905366,123,False,/55885wQeb8XISRccwnfVJ7DDJFM.jpg,65000000,https://www.warnerbros.com/movies/blade-trinity,tt0359013,en,Blade: Trinity,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed—The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him—the original vampire, Dracula.",26.194,/rodqqX8NLe3cdcgBMc4CFTPidTy.jpg,The final hunt begins.,"Action, Horror, Fantasy","Marvel Enterprises, New Line Cinema, Amen Ra Films, Imaginary Forces, Peter Frankfurt Productions",United States of America,"Esperanto, English","martial arts, loss of loved one, vampire, fbi, superhero, supernatural, fistfight, based on comic, vampire hunter (slayer), martial arts master, motorcycle, katana sword, blade, super villain, urban gothic, good versus evil, sarcastic"
47426,South of the Border,5.7,36,Released,2009-09-07,0,78,False,/xsIUIFmc7lVmuzOHSm4TKHqpiFb.jpg,0,http://southoftheborderdoc.com/,tt1337137,en,South of the Border,A road trip across five countries to explore the social and political movements as well as the mainstream media's misperception of South America while interviewing seven of its elected presidents.,3.142,/8JwbicUe7NsPk6azviHzUGpXT41.jpg,,Documentary,"Good Apple Productions, Ixtlan, Muse Productions, New Element Productions",United States of America,"Portuguese, Spanish, English","politics, revolution, protest, democracy"
10189,Pineapple Express,6.623,3470,Released,2008-08-06,101624843,111,False,/aO6Z7ErkEoahGFKYdEs4k4ilWFe.jpg,27000000,http://www.sonypictures.com/movies/pineappleexpress/,tt0910936,en,Pineapple Express,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,17.322,/6E50WjeOYjDZg9HXgPjYdGtY2jG.jpg,Put this in your pipe and smoke it,"Action, Comedy, Crime","Columbia Pictures, Apatow Productions, Relativity Media, Sony Pictures",United States of America,"English, Korean, Cantonese","smoking, witness, cannabis, marijuana, stoner, roach, painting toenails, radio call in show, seed, stoner movie"
300427,The Gaucho War,6.1,7,Released,1942-11-20,0,90,False,/wv59sI29ZJWkUklkC7HoyswTyXY.jpg,0,,tt0034820,es,La guerra gaucha,"The story of the irregular forces on the north of Argentina, fighting against the Spanish Crown for the independence.",0.928,/dxIwjmEh9Was9lBGbRyFpg3IBAe.jpg,,"History, War, Western, Drama",Artistas Argentinos Asociados,Argentina,Spanish,
100754,The Killing Grounds,3.7,12,Released,2007-07-17,0,102,False,/aRp5zb5FhTFXWQ03WoXyyRZtsM4.jpg,0,,tt0479880,en,The Killing Grounds,"Set against the backdrop of a violent gang war, the police commissioner must find who is killing young children before the next innocent victim dies.",2.158,/eyxNYLCchPFLDo1O9pneatyCpTd.jpg,The war is on.,"Action, Thriller",,Bulgaria,,
30152,Porcupine Tree: Arriving Somewhere...,8.4,7,Released,2006-08-21,0,105,False,/fhVQyyr5HyBtmUecB4zNoraYsiL.jpg,0,http://www.porcupinetree.com/discography.details.cfm?albumid=118,tt1630254,en,Porcupine Tree: Arriving Somewhere...,"Arriving Somewhere... is the first live performance DVD by British progressive rock band Porcupine Tree.  A full show from the Deadwing tour filmed by ""Studio M"" with nine HD cameras at Park West, Chicago on 11 & 12 October 2005, edited by Lasse Hoile, with the soundtrack mixed in stereo and 5.1 surround sound by Steven Wilson, and mastered by Darcy Proper.",0.6,/aXlbwEGqh4DaYKRcSRd9khooapW.jpg,,"Music, Documentary",,United Kingdom,English,live concert
2899,Asterix & Obelix: Mission Cleopatra,7.377,3184,Released,2002-01-30,128027976,108,False,/miavmZ9UTTCRSTDklhNKheZqvWg.jpg,58500000,,tt0250223,fr,Astérix & Obélix Mission Cléopâtre,"The Egyptian Queen Cleopatra bets against the Roman Emperor, Julius Caesar, that her people are still great, even if the times of the Pharaohs has long passed. She vows (against all logic) to build a new palace for Caesar within three months. Since all her architects are either busy otherwise or too conservative in style, this ambivalent honor falls to Edifis. He is to build the palace and be covered in gold or, if not, his fate is to be eaten by crocodiles. Edifis calls upon an old friend to help him out: The fabulous Druid Getafix from Gaul, who brews a fantastic potion that gives supernatural strength. In order to help and protect the old Druid, Asterix and Obelix accompany him on his journey to Egypt. When Julius Caesar gets wind of the project succeeding, he has the building site attacked by his troops in order to win the bet and not lose face. But just like the local pirates, he hasn't counted on Asterix and Obelix.",24.369,/fKIhO8pL7pVcIGkjP1cSDV9FOxu.jpg,The funniest film in ancient history!,"Family, Fantasy, Comedy, Adventure","Canal+, KC Medien, Katharina, La Petite Reine, Renn Productions, CNC, TF1 Films Production, Chez Wam","France, Germany","German, French, Arabic, Cantonese, Latin","egypt, magic, palace, civil engineer, cleopatra, ancient rome, ancient world, based on children's book, ancient egypt"
650948,A Dog's Death,6.3,7,Released,2019-11-23,0,80,False,/kUS6s3zfYNZx5C3LNQcQh4uiY8O.jpg,0,,tt10644688,es,La muerte de un perro,"Mario and Silvia are a  typical Montevidean middle class couple, going through the trauma of retirement. Due to Mario’s oversight in what was to be one of his last operations a small dog dies. Shortly after, Mario and Silvia find that thieves have entered their house. They have no choice but to leave and stay at their daughter’s house, where they will enter a spiral of insecurity and paranoia that will drag them to violence and nonsense.",0.612,/24QukrCTC2B5bBKa5KroJzOaH23.jpg,,"Drama, Comedy","Nadanor Cine, Les Valseurs, Le Trio Cine","Argentina, France, Uruguay",Spanish,
139916,The Angel Wore Red,5.9,7,Released,1960-04-14,0,95,False,/AeOP2HUvqC218jUkd26N9x38ghY.jpg,0,,tt0053601,en,The Angel Wore Red,A clergyman travels to Spain to join the Loyalist side during the Spanish Civil War and finds himself attracted to a beautiful entertainer.,2.652,/lnoXpSpuYhxihKCWMct9uNWybVZ.jpg,Man of Faith-And a Faithless Woman!,"Action, Drama, War, Romance","Titanus, Metro-Goldwyn-Mayer","Italy, United States of America",English,spanish civil war (1936-39)
325517,Midnight Hair,5.2,6,Released,2014-06-13,0,94,False,,0,,tt5619304,zh,夜半梳头,"Midnight Hair follows a young couple as they move to a mountain villa, where bizarre hauntings terrorize them day and night... While trying to find out the source of these paranormal activites, they discover that a dirty secret from their past is rapidly catching up to them.",1.978,/2WGMYaWjSGDYjHpdX8FHndmzRQK.jpg,,"Mystery, Thriller, Horror","Beijing Huabailing International Media, Ltd., Beijing Dayuecheng International Culture Communication Co., Ltd., Eastern April Day Film & Culture Zhejiang Co., Ltd., Shenzhen Tangjiaqi Culture Communication Co., Ltd.",China,Mandarin,
284293,Still Alice,7.498,2876,Released,2014-12-05,44779195,100,False,/cWMeHXEGeZ8cjEOmznjVGr04Ofu.jpg,5000000,,tt3316960,en,Still Alice,"Alice Howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. When she receives a devastating diagnosis, Alice and her family find their bonds tested.",14.606,/MeJJCT1o87j7D0mR3yQs4s4PIA.jpg,Live in the moment.,Drama,"Shriver Films, Killer Films, Big Indie Pictures, BSM Studio, Lutzus-Brown, Backup Media, Sony Pictures Classics","France, United Kingdom, United States of America",English,"mother, based on novel or book, professor, alzheimer's disease, family, illness, columbia university, loss of memory"
109088,The Shaolin Avengers,6.0,12,Released,1976-06-18,0,97,False,/rDsT0UnHiA3HGJvb0TacQbdsdfv.jpg,0,,tt0074513,zh,方世玉與胡惠乾,"Heroism and romance combine in an action-packed martial arts story. When the Shaolin are betrayed by White-Browed Hermit, hotheaded warrior-hero Fong Sai Yuk vows revenge.",5.157,/yXl2BPZHsmhuUgl8hUic430UsNd.jpg,Four hands are better than two.,Action,"Shaw Brothers, Chang's Film Company","Hong Kong, Taiwan","Mandarin, German","martial arts, folk hero, revenge, shaolin kung fu"
48641,Saturnin,7.625,12,Released,1994-04-14,0,97,False,,0,,tt0111077,cs,Saturnin,"Saturnin je sluha, který se stane pánem svého pána. Mladý muž dobrého společenského postavení a vychování, trochu konzervativní, získá, ne vlastní vinou, sluhu Saturnina. Ten se de facto stane pánem svého zaměstnavatele a způsobí v jeho dosud poklidném životě řadu překvapivých zvratů a situací. Ty by se bez Saturnina daly těžko zvládnout. Už proto ne, že by bez něj pravděpodobně nikdy nenastaly. Saturnin je v Čechách pojmem již několik generací. V roce 1942 napsal spisovatel a novinář Zdeněk Jirotka (1911 až 2003) knížku s tímto názvem a od té doby byla vydána dvanáctkrát. Čtenáři ji milují pro její suchý humor, ne nepodobný ""anglickému"", množství parodií a nadsázky a zejména pro absurdní situace, do kterých uvádí svérázný sluha Saturnin celé své okolí.",1.379,/xbfxrDU1PO9EaLyPzMqXo0eEK9I.jpg,,Comedy,"Česká televize, Jupiter film",Czech Republic,Czech,butler
599782,A Host of Sparrows,6.333,6,Released,2018-07-07,0,81,False,/4VToOshIEybnXO5yWSx54aAi719.jpg,0,,tt6388090,en,A Host of Sparrows,"An ex-con's plans to retire to Florida with a fortune in stolen money are waylaid after his former boss coaxes him to a remote bed and breakfast to protect the daughter he has never met. A storm traps him and 6 others at a B and B, events turn deadly. These seven seeming strangers discover that their lives are all connected by a tragic murder, from eleven years earlier.",1.093,/k4FqdNBNELqIYinKRCfhNLLkteZ.jpg,,Thriller,,,,
230726,No Breathing,6.7,36,Released,2013-10-31,0,118,False,/eXM9lL1dqZmkRi6iMWtgv5jFSMM.jpg,0,,tt2917646,ko,노브레싱,"Two very different restless youths join a swimming competition for love and friendship which is, in fact, a rite of passage to growing up.",7.971,/703ptleDHCg0EQLkaCplUtHqraS.jpg,Hold breath and glide through water!,"Drama, Romance","Soojak Film, 9ers Entertainment, The Sam Company, Kidari ENT, Union Investment Partners, Popcorn Film",South Korea,Korean,"friendship, swimming"
513662,Altered Hours,4.708,12,Released,2016-11-12,0,101,False,/bjJCfmsaQoobxGXWmiUsUPSZAoY.jpg,0,,tt5069086,en,Altered Hours,"Recovering addict Will Parker experiments with 'Z', a black-market sleeping serum, in order to cure his insomnia. Instead, the drug sends Will's consciousness one day into the future, where he's the prime suspect in the disappearance of a young girl he hasn't even met - yet.",1.401,/mvkXbohnkHRCAN0yDId8Jo0NneB.jpg,,"Science Fiction, Thriller",,,,
